ra              dec            obs_date    obs_time    exposure    exposure_times
130.845362    28.10161561    20230317    221600    1200    3
154.4140464    34.40168488    20230317    235600    1200    3
175.3821374    20.32420824    20230317    253600    1200    3
214.8680429    29.16401601    20230317    271600    1200    3
73.61282715    52.24357502    20230318    185700    1200    3
112.0246927    36.9472248    20230318    203700    1200    3
143.4508474    -6.674975156    20230318    221700    1200    3
171.1503404    14.47233506    20230318    235700    1200    3
179.4492091    30.27542654    20230318    253700    1200    3
205.4109838    9.580725228    20230318    271700    1200    3
96.97436797    19.41432069    20230319    185800    1200    3
117.6387466    46.85629674    20230319    203800    1200    3
141.6765948    5.309436278    20230319    221800    1200    3
166.9471578    59.64003615    20230319    235800    1200    3
176.9506126    42.31860597    20230319    253800    1200    3
218.37611    14.81310777    20230319    271800    1200    3
75.33354022    53.37477585    20230320    185900    1200    3
121.1111411    38.34829424    20230320    203900    1200    3
127.0267107    47.66427229    20230320    221900    1200    3
173.2145433    13.28794458    20230320    235900    1200    3
187.2822601    -8.477164634    20230320    253900    1200    3
199.1376407    14.91006657    20230320    271900    1200    3
79.23445626    57.46584958    20230321    190000    1200    3
102.0719931    2.154574519    20230321    204000    1200    3
126.2651285    40.31641281    20230321    222000    1200    3
158.3875792    40.33512197    20230321    240000    1200    3
193.8974    17.00037879    20230321    254000    1200    3
210.2008126    8.917173712    20230321    272000    1200    3
82.70688594    23.28154672    20230322    190100    1200    3
109.9829942    29.95537634    20230322    204100    1200    3
143.9069126    36.3219999    20230322    222100    1200    3
161.0095052    -4.687946796    20230322    240100    1200    3
175.4792954    44.52716946    20230322    254100    1200    3
208.9191107    7.818705945    20230322    272100    1200    3
99.96143477    55.34005111    20230323    190200    1200    3
108.8038664    5.812983748    20230323    204200    1200    3
138.649433    -9.781813819    20230323    222200    1200    3
169.0287958    12.9682936    20230323    240200    1200    3
187.7727157    57.69583393    20230323    254200    1200    3
214.2537113    19.41890773    20230323    272200    1200    3
98.16518869    -8.181632524    20230324    190300    1200    3
101.4304403    0.718193135    20230324    204300    1200    3
139.0323278    42.27179534    20230324    222300    1200    3
168.6729417    23.10787245    20230324    240300    1200    3
191.057748    46.37137419    20230324    254300    1200    3
230.7486244    49.1615351    20230324    272300    1200    3
77.56613938    7.010475375    20230325    190400    1200    3
130.9399492    49.69731418    20230325    204400    1200    3
146.1520071    2.696142371    20230325    222400    1200    3
177.4050278    53.27078604    20230325    240400    1200    3
184.5886325    -4.415339534    20230325    254400    1200    3
230.9793462    55.2047594    20230325    272400    1200    3
96.6833047    13.1081756    20230326    190500    1200    3
121.5557054    6.641652349    20230326    204500    1200    3
148.2653023    54.46291577    20230326    222500    1200    3
155.4764977    5.685002703    20230326    240500    1200    3
201.7490277    45.50616009    20230326    254500    1200    3
213.9650058    24.02235019    20230326    272500    1200    3
86.36905944    7.681735529    20230327    190600    1200    3
114.2081331    -6.018613554    20230327    204600    1200    3
143.6409437    -8.002963519    20230327    222600    1200    3
165.8568855    26.02123272    20230327    240600    1200    3
208.4451746    17.20479065    20230327    254600    1200    3
222.1278726    49.81954997    20230327    272600    1200    3
102.282126    21.21330496    20230328    190700    1200    3
132.9908148    44.42453883    20230328    204700    1200    3
138.2399509    8.721697451    20230328    222700    1200    3
164.7722883    17.92330675    20230328    240700    1200    3
196.1839256    6.924786404    20230328    254700    1200    3
230.9543339    30.99897213    20230328    272700    1200    3
86.79717882    40.43849444    20230329    190800    1200    3
126.7888982    36.35844489    20230329    204800    1200    3
132.6284758    37.57680291    20230329    222800    1200    3
164.4356697    46.94894559    20230329    240800    1200    3
208.9412568    27.97387787    20230329    254800    1200    3
208.1476289    18.74970507    20230329    272800    1200    3
87.31797338    12.8009247    20230330    190900    1200    3
137.2562402    31.67966364    20230330    204900    1200    3
145.268921    56.38061573    20230330    222900    1200    3
159.2684817    22.23082265    20230330    240900    1200    3
187.6759828    17.40276633    20230330    254900    1200    3
225.169381    -9.369748882    20230330    272900    1200    3
106.902165    50.48656492    20230331    191000    1200    3
122.9160162    51.04490534    20230331    205000    1200    3
145.5174848    4.433772916    20230331    223000    1200    3
177.8596364    16.25556674    20230331    241000    1200    3
200.8287235    46.00214166    20230331    255000    1200    3
238.3537352    32.05396386    20230331    273000    1200    3
101.4687336    -2.557319649    20230401    191100    1200    3
130.091806    29.42582871    20230401    205100    1200    3
145.5043219    55.99781631    20230401    223100    1200    3
171.3766662    38.04904558    20230401    241100    1200    3
198.8098642    2.847665044    20230401    255100    1200    3
227.6781011    47.91428615    20230401    273100    1200    3
92.19022522    42.07756894    20230402    191200    1200    3
114.9114453    13.74620477    20230402    205200    1200    3
142.0203523    39.69534869    20230402    223200    1200    3
189.2528026    15.23729908    20230402    241200    1200    3
208.8745857    59.56550776    20230402    255200    1200    3
212.8257438    23.75573205    20230402    273200    1200    3
112.5400671    3.276475193    20230403    191300    1200    3
119.8131178    21.5367492    20230403    205300    1200    3
159.2661809    26.96625736    20230403    223300    1200    3
177.5707646    48.60277439    20230403    241300    1200    3
203.3166485    23.11514513    20230403    255300    1200    3
230.4953354    43.46451075    20230403    273300    1200    3
106.002754    -3.791931094    20230404    191400    1200    3
143.7861576    -4.296899291    20230404    205400    1200    3
148.6451199    -3.888052838    20230404    223400    1200    3
174.6707283    39.63090818    20230404    241400    1200    3
217.6080794    -5.676315696    20230404    255400    1200    3
236.9783591    -5.313388295    20230404    273400    1200    3
109.0390498    55.94145567    20230405    191500    1200    3
139.5467194    12.13236246    20230405    205500    1200    3
162.4331752    16.73546977    20230405    223500    1200    3
181.0463088    -5.701724382    20230405    241500    1200    3
196.8310191    35.00415538    20230405    255500    1200    3
216.5904337    59.68239112    20230405    273500    1200    3
115.2375707    32.60303353    20230406    191600    1200    3
137.7046428    24.57406008    20230406    205600    1200    3
170.0221636    15.92855344    20230406    223600    1200    3
170.5410059    42.32395607    20230406    241600    1200    3
199.1978254    10.76213243    20230406    255600    1200    3
246.4513254    47.26866726    20230406    273600    1200    3
112.740309    32.72828825    20230407    191700    1200    3
130.4087988    5.993855087    20230407    205700    1200    3
163.9040602    3.223927893    20230407    223700    1200    3
197.2493326    -9.386949344    20230407    241700    1200    3
215.7693929    27.36567877    20230407    255700    1200    3
222.2039607    18.54482908    20230407    273700    1200    3
117.202214    -3.809650809    20230408    191800    1200    3
135.9608312    16.84714793    20230408    205800    1200    3
166.9750202    14.4582038    20230408    223800    1200    3
196.02271    30.57842036    20230408    241800    1200    3
202.6795266    24.24769151    20230408    255800    1200    3
239.0967644    24.81181693    20230408    273800    1200    3
111.4651876    35.58582092    20230409    191900    1200    3
143.7303866    57.25556934    20230409    205900    1200    3
162.8347925    -8.048211224    20230409    223900    1200    3
199.3932644    25.15471123    20230409    241900    1200    3
222.2233035    17.49575086    20230409    255900    1200    3
222.5092047    0.1998852023    20230409    273900    1200    3
115.3445281    57.92294218    20230410    192000    1200    3
141.3132681    14.21094923    20230410    210000    1200    3
165.6424282    -5.588894283    20230410    224000    1200    3
186.3747886    30.72852304    20230410    242000    1200    3
204.8433943    0.5467654208    20230410    260000    1200    3
222.9642591    40.54570463    20230410    274000    1200    3
